# Total Pointers Found: 184105
# Format: Source_Address | Segment | Points_To_Address | Target_Name | Target_Type | Target_Detail
# Pointer size: 8
# Data xref hits: 184105
# Raw pointer hits: 0
------------------------------------------------------------------------------------------------------------------------
100005498 | __text | 1001EBD70 | off_1001EBD70 | data_pointer | data_item_size=8
10021D160 | __data | 1000C9FF4 | sub_1000C9FF4 | function_pointer | function_start
10021D168 | __data | 1000C2F30 | sub_1000C2F30 | function_pointer | function_start
10021D170 | __data | 1000B2F64 | sub_1000B2F64 | function_pointer | function_start
10021D178 | __data | 1000B2F88 | sub_1000B2F88 | function_pointer | function_start
10021D180 | __data | 1000B2FAC | sub_1000B2FAC | function_pointer | function_start
10021D188 | __data | 1000B2FD0 | sub_1000B2FD0 | function_pointer | function_start
10021D190 | __data | 1000B2FF4 | sub_1000B2FF4 | function_pointer | function_start
10021D198 | __data | 1000C6510 | sub_1000C6510 | function_pointer | function_start
10021D1A0 | __data | 1000BE0B8 | sub_1000BE0B8 | function_pointer | function_start
10021D1A8 | __data | 1000BE0DC | sub_1000BE0DC | function_pointer | function_start
10021D1B0 | __data | 1000CC30C | loc_1000CC30C | code_pointer | inside_sub_1000CB74C
10021D1B8 | __data | 1000B9394 | sub_1000B9394 | function_pointer | function_start
10021D1C0 | __data | 1000B93B8 | sub_1000B93B8 | function_pointer | function_start
10021D1C8 | __data | 1000B93DC | sub_1000B93DC | function_pointer | function_start
10021D1D0 | __data | 1000C9360 | sub_1000C9360 | function_pointer | function_start
10021D1D8 | __data | 1000C206C | sub_1000C206C | function_pointer | function_start
10021D1E0 | __data | 1000C2090 | sub_1000C2090 | function_pointer | function_start
10021D1E8 | __data | 1000CF5E0 | sub_1000CF5E0 | function_pointer | function_start
10021D1F0 | __data | 1000B67FC | sub_1000B67FC | function_pointer | function_start
10021D1F8 | __data | 1000B6820 | sub_1000B6820 | function_pointer | function_start
10021D200 | __data | 1000B6844 | sub_1000B6844 | function_pointer | function_start
10021D208 | __data | 1000B6868 | sub_1000B6868 | function_pointer | function_start
10021D210 | __data | 1000C7C04 | sub_1000C7C04 | function_pointer | function_start
10021D218 | __data | 1000C01A4 | sub_1000C01A4 | function_pointer | function_start
10021D220 | __data | 1000C01C8 | sub_1000C01C8 | function_pointer | function_start
10021D228 | __data | 1000CDD38 | sub_1000CDD38 | function_pointer | function_start
10021D230 | __data | 1000BBD90 | sub_1000BBD90 | function_pointer | function_start
10021D238 | __data | 1000BBDB4 | sub_1000BBDB4 | function_pointer | function_start
10021D240 | __data | 1000BBDD8 | sub_1000BBDD8 | function_pointer | function_start
10021D248 | __data | 1000CAB78 | sub_1000CAB78 | function_pointer | function_start
10021D250 | __data | 1000C3BBC | sub_1000C3BBC | function_pointer | function_start
10021D258 | __data | 1000B0EF4 | sub_1000B0EF4 | function_pointer | function_start
10021D260 | __data | 1000B0F18 | sub_1000B0F18 | function_pointer | function_start
10021D268 | __data | 1000B0F3C | sub_1000B0F3C | function_pointer | function_start
10021D270 | __data | 1000B0F60 | sub_1000B0F60 | function_pointer | function_start
10021D278 | __data | 1000B0F84 | sub_1000B0F84 | function_pointer | function_start
10021D280 | __data | 1000B0FA8 | sub_1000B0FA8 | function_pointer | function_start
10021D288 | __data | 1000C4E2C | sub_1000C4E2C | function_pointer | function_start
10021D290 | __data | 1000BD834 | sub_1000BD834 | function_pointer | function_start
10021D298 | __data | 1000BD858 | sub_1000BD858 | function_pointer | function_start
10021D2A0 | __data | 1000CBD9C | loc_1000CBD9C | code_pointer | inside_sub_1000CB74C
10021D2A8 | __data | 1000B8A50 | sub_1000B8A50 | function_pointer | function_start
10021D2B0 | __data | 1000B8A74 | sub_1000B8A74 | function_pointer | function_start
10021D2B8 | __data | 1000B8A98 | sub_1000B8A98 | function_pointer | function_start
10021D2C0 | __data | 1000C8C18 | loc_1000C8C18 | code_pointer | inside_sub_1000C8378
10021D2C8 | __data | 1000C1864 | sub_1000C1864 | function_pointer | function_start
10021D2D0 | __data | 1000C1888 | sub_1000C1888 | function_pointer | function_start
10021D2D8 | __data | 1000CEF58 | sub_1000CEF58 | function_pointer | function_start
10021D2E0 | __data | 1000B57AC | sub_1000B57AC | function_pointer | function_start
10021D2E8 | __data | 1000B57D0 | sub_1000B57D0 | function_pointer | function_start
10021D2F0 | __data | 1000B57F4 | sub_1000B57F4 | function_pointer | function_start
10021D2F8 | __data | 1000B5818 | sub_1000B5818 | function_pointer | function_start
10021D300 | __data | 1000C74F4 | sub_1000C74F4 | function_pointer | function_start
10021D308 | __data | 1000BF96C | sub_1000BF96C | function_pointer | function_start
10021D310 | __data | 1000BF990 | sub_1000BF990 | function_pointer | function_start
10021D318 | __data | 1000CD744 | sub_1000CD744 | function_pointer | function_start
10021D320 | __data | 1000BB3D8 | sub_1000BB3D8 | function_pointer | function_start
10021D328 | __data | 1000BB3FC | sub_1000BB3FC | function_pointer | function_start
10021D330 | __data | 1000BB420 | sub_1000BB420 | function_pointer | function_start
10021D338 | __data | 1000CA610 | sub_1000CA610 | function_pointer | function_start
10021D340 | __data | 1000C35A4 | sub_1000C35A4 | function_pointer | function_start
10021D348 | __data | 1000B3D7C | sub_1000B3D7C | function_pointer | function_start
10021D350 | __data | 1000B3DA0 | sub_1000B3DA0 | function_pointer | function_start
10021D358 | __data | 1000B3DC4 | sub_1000B3DC4 | function_pointer | function_start
10021D360 | __data | 1000B3DE8 | sub_1000B3DE8 | function_pointer | function_start
10021D368 | __data | 1000B3E0C | sub_1000B3E0C | function_pointer | function_start
10021D370 | __data | 1000C6A9C | sub_1000C6A9C | function_pointer | function_start
10021D378 | __data | 1000BE8F4 | sub_1000BE8F4 | function_pointer | function_start
10021D380 | __data | 1000BE918 | sub_1000BE918 | function_pointer | function_start
10021D388 | __data | 1000CCB24 | loc_1000CCB24 | code_pointer | inside_sub_1000CB74C
10021D390 | __data | 1000B9EFC | sub_1000B9EFC | function_pointer | function_start
10021D398 | __data | 1000B9F20 | sub_1000B9F20 | function_pointer | function_start
10021D3A0 | __data | 1000B9F44 | sub_1000B9F44 | function_pointer | function_start
10021D3A8 | __data | 1000C9A18 | sub_1000C9A18 | function_pointer | function_start
10021D3B0 | __data | 1000C280C | sub_1000C280C | function_pointer | function_start
10021D3B8 | __data | 1000C2830 | sub_1000C2830 | function_pointer | function_start
10021D3C0 | __data | 1000CFB48 | sub_1000CFB48 | function_pointer | function_start
10021D3C8 | __data | 1000B749C | sub_1000B749C | function_pointer | function_start
10021D3D0 | __data | 1000B74C0 | sub_1000B74C0 | function_pointer | function_start
10021D3D8 | __data | 1000B74E4 | sub_1000B74E4 | function_pointer | function_start
10021D3E0 | __data | 1000B7508 | sub_1000B7508 | function_pointer | function_start
10021D3E8 | __data | 1000C815C | sub_1000C815C | function_pointer | function_start
10021D3F0 | __data | 1000C08D8 | sub_1000C08D8 | function_pointer | function_start
10021D3F8 | __data | 1000C08FC | sub_1000C08FC | function_pointer | function_start
10021D400 | __data | 1000CE318 | sub_1000CE318 | function_pointer | function_start
10021D408 | __data | 1000BC810 | sub_1000BC810 | function_pointer | function_start
10021D410 | __data | 1000BC834 | sub_1000BC834 | function_pointer | function_start
10021D418 | __data | 1000BC858 | sub_1000BC858 | function_pointer | function_start
10021D420 | __data | 1000CB1F4 | sub_1000CB1F4 | function_pointer | function_start
10021D428 | __data | 1000C402C | sub_1000C402C | function_pointer | function_start
10021D430 | __data | 1000AF8E8 | sub_1000AF8E8 | function_pointer | function_start
10021D438 | __data | 1000AF90C | sub_1000AF90C | function_pointer | function_start
10021D440 | __data | 1000AF930 | sub_1000AF930 | function_pointer | function_start
10021D448 | __data | 1000AF954 | sub_1000AF954 | function_pointer | function_start
10021D450 | __data | 1000AF978 | sub_1000AF978 | function_pointer | function_start
10021D458 | __data | 1000AF99C | sub_1000AF99C | function_pointer | function_start
10021D460 | __data | 1000AF9C0 | sub_1000AF9C0 | function_pointer | function_start
10021D468 | __data | 1000AF9E4 | sub_1000AF9E4 | function_pointer | function_start
10021D470 | __data | 1000C43CC | sub_1000C43CC | function_pointer | function_start
10021D478 | __data | 1000BCDFC | sub_1000BCDFC | function_pointer | function_start
10021D480 | __data | 1000BCE20 | sub_1000BCE20 | function_pointer | function_start
10021D488 | __data | 1000CB6B8 | sub_1000CB6B8 | function_pointer | function_start
10021D490 | __data | 1000B7DA8 | sub_1000B7DA8 | function_pointer | function_start
10021D498 | __data | 1000B7DCC | sub_1000B7DCC | function_pointer | function_start
10021D4A0 | __data | 1000B7DF0 | sub_1000B7DF0 | function_pointer | function_start
10021D4A8 | __data | 1000C85B4 | loc_1000C85B4 | code_pointer | inside_sub_1000C8378
10021D4B0 | __data | 1000C0E88 | sub_1000C0E88 | function_pointer | function_start
10021D4B8 | __data | 1000C0EAC | sub_1000C0EAC | function_pointer | function_start
10021D4C0 | __data | 1000CE7F0 | sub_1000CE7F0 | function_pointer | function_start
10021D4C8 | __data | 1000B47FC | sub_1000B47FC | function_pointer | function_start
10021D4D0 | __data | 1000B4820 | sub_1000B4820 | function_pointer | function_start
10021D4D8 | __data | 1000B4844 | sub_1000B4844 | function_pointer | function_start
10021D4E0 | __data | 1000B4868 | sub_1000B4868 | function_pointer | function_start
10021D4E8 | __data | 1000C6EC4 | sub_1000C6EC4 | function_pointer | function_start
10021D4F0 | __data | 1000BEE98 | sub_1000BEE98 | function_pointer | function_start
10021D4F8 | __data | 1000BEEBC | sub_1000BEEBC | function_pointer | function_start
10021D500 | __data | 1000CD058 | sub_1000CD058 | function_pointer | function_start
10021D508 | __data | 1000BA72C | sub_1000BA72C | function_pointer | function_start
10021D510 | __data | 1000BA750 | sub_1000BA750 | function_pointer | function_start
10021D518 | __data | 1000BA774 | sub_1000BA774 | function_pointer | function_start
10021D520 | __data | 1000C9E14 | sub_1000C9E14 | function_pointer | function_start
10021D528 | __data | 1000C2DD8 | sub_1000C2DD8 | function_pointer | function_start
10021D530 | __data | 1000C2DFC | sub_1000C2DFC | function_pointer | function_start
10021D538 | __data | 1000D0168 | sub_1000D0168 | function_pointer | function_start
10021D540 | __data | 1000B2BE0 | sub_1000B2BE0 | function_pointer | function_start
10021D548 | __data | 1000B2C04 | sub_1000B2C04 | function_pointer | function_start
10021D550 | __data | 1000B2C28 | sub_1000B2C28 | function_pointer | function_start
10021D558 | __data | 1000B2C4C | sub_1000B2C4C | function_pointer | function_start
10021D560 | __data | 1000B2C70 | sub_1000B2C70 | function_pointer | function_start
10021D568 | __data | 1000C6380 | sub_1000C6380 | function_pointer | function_start
10021D570 | __data | 1000BDE4C | sub_1000BDE4C | function_pointer | function_start
10021D578 | __data | 1000BDE70 | sub_1000BDE70 | function_pointer | function_start
10021D580 | __data | 1000CC1F8 | loc_1000CC1F8 | code_pointer | inside_sub_1000CB74C
10021D588 | __data | 1000B9144 | sub_1000B9144 | function_pointer | function_start
10021D590 | __data | 1000B9168 | sub_1000B9168 | function_pointer | function_start
10021D598 | __data | 1000B918C | sub_1000B918C | function_pointer | function_start
10021D5A0 | __data | 1000C91A0 | sub_1000C91A0 | function_pointer | function_start
10021D5A8 | __data | 1000C1E98 | sub_1000C1E98 | function_pointer | function_start
10021D5B0 | __data | 1000C1EBC | sub_1000C1EBC | function_pointer | function_start
10021D5B8 | __data | 1000CF418 | sub_1000CF418 | function_pointer | function_start
10021D5C0 | __data | 1000B6520 | sub_1000B6520 | function_pointer | function_start
10021D5C8 | __data | 1000B6544 | sub_1000B6544 | function_pointer | function_start
10021D5D0 | __data | 1000B6568 | sub_1000B6568 | function_pointer | function_start
10021D5D8 | __data | 1000B658C | sub_1000B658C | function_pointer | function_start
10021D5E0 | __data | 1000C7A1C | sub_1000C7A1C | function_pointer | function_start
10021D5E8 | __data | 1000BFFC8 | sub_1000BFFC8 | function_pointer | function_start
10021D5F0 | __data | 1000BFFEC | sub_1000BFFEC | function_pointer | function_start
10021D5F8 | __data | 1000CDBB0 | sub_1000CDBB0 | function_pointer | function_start
10021D600 | __data | 1000BBB50 | sub_1000BBB50 | function_pointer | function_start
10021D608 | __data | 1000BBB74 | sub_1000BBB74 | function_pointer | function_start
10021D610 | __data | 1000BBB98 | sub_1000BBB98 | function_pointer | function_start
10021D618 | __data | 1000CAA68 | sub_1000CAA68 | function_pointer | function_start
10021D620 | __data | 1000C39F4 | sub_1000C39F4 | function_pointer | function_start
10021D628 | __data | 1000B0ACC | sub_1000B0ACC | function_pointer | function_start
10021D630 | __data | 1000B0AF0 | sub_1000B0AF0 | function_pointer | function_start
10021D638 | __data | 1000B0B14 | sub_1000B0B14 | function_pointer | function_start
10021D640 | __data | 1000B0B38 | sub_1000B0B38 | function_pointer | function_start
10021D648 | __data | 1000B0B5C | sub_1000B0B5C | function_pointer | function_start
10021D650 | __data | 1000B0B80 | sub_1000B0B80 | function_pointer | function_start
10021D658 | __data | 1000C4C5C | sub_1000C4C5C | function_pointer | function_start
10021D660 | __data | 1000BD5D8 | sub_1000BD5D8 | function_pointer | function_start
10021D668 | __data | 1000BD5FC | sub_1000BD5FC | function_pointer | function_start
10021D670 | __data | 1000CBC00 | loc_1000CBC00 | code_pointer | inside_sub_1000CB74C
10021D678 | __data | 1000B875C | sub_1000B875C | function_pointer | function_start
10021D680 | __data | 1000B8780 | sub_1000B8780 | function_pointer | function_start
10021D688 | __data | 1000B87A4 | sub_1000B87A4 | function_pointer | function_start
10021D690 | __data | 1000C8AC8 | loc_1000C8AC8 | code_pointer | inside_sub_1000C8378
10021D698 | __data | 1000C15F8 | sub_1000C15F8 | function_pointer | function_start
10021D6A0 | __data | 1000C161C | sub_1000C161C | function_pointer | function_start
10021D6A8 | __data | 1000CEDBC | sub_1000CEDBC | function_pointer | function_start
10021D6B0 | __data | 1000B54D4 | sub_1000B54D4 | function_pointer | function_start
10021D6B8 | __data | 1000B54F8 | sub_1000B54F8 | function_pointer | function_start
10021D6C0 | __data | 1000B551C | sub_1000B551C | function_pointer | function_start
10021D6C8 | __data | 1000B5540 | sub_1000B5540 | function_pointer | function_start
10021D6D0 | __data | 1000C73A8 | sub_1000C73A8 | function_pointer | function_start
10021D6D8 | __data | 1000BF780 | sub_1000BF780 | function_pointer | function_start
10021D6E0 | __data | 1000BF7A4 | sub_1000BF7A4 | function_pointer | function_start
10021D6E8 | __data | 1000CD608 | sub_1000CD608 | function_pointer | function_start
10021D6F0 | __data | 1000BB18C | sub_1000BB18C | function_pointer | function_start
10021D6F8 | __data | 1000BB1B0 | sub_1000BB1B0 | function_pointer | function_start
10021D700 | __data | 1000BB1D4 | sub_1000BB1D4 | function_pointer | function_start
10021D708 | __data | 1000CA420 | sub_1000CA420 | function_pointer | function_start
10021D710 | __data | 1000C342C | sub_1000C342C | function_pointer | function_start
10021D718 | __data | 1000B3A48 | sub_1000B3A48 | function_pointer | function_start
10021D720 | __data | 1000B3A6C | sub_1000B3A6C | function_pointer | function_start
10021D728 | __data | 1000B3A90 | sub_1000B3A90 | function_pointer | function_start
10021D730 | __data | 1000B3AB4 | sub_1000B3AB4 | function_pointer | function_start
10021D738 | __data | 1000B3AD8 | sub_1000B3AD8 | function_pointer | function_start
10021D740 | __data | 1000C68C0 | sub_1000C68C0 | function_pointer | function_start
10021D748 | __data | 1000BE69C | sub_1000BE69C | function_pointer | function_start
10021D750 | __data | 1000BE6C0 | sub_1000BE6C0 | function_pointer | function_start
10021D758 | __data | 1000CC848 | loc_1000CC848 | code_pointer | inside_sub_1000CB74C
10021D760 | __data | 1000B9A60 | sub_1000B9A60 | function_pointer | function_start
